,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
79,0,-980.508911,684.571594,1046.698242,-1068.801392,834.493469,816.080627,-1120.080444,602.140259,801.138184,-903.735474,580.116211,812.074341,-865.056946,764.77356,807.261597
80,0,-980.507324,684.554871,1046.70813,-1068.789551,834.500488,816.081848,-1120.078125,602.138123,801.133667,-903.736572,580.104797,812.076721,-865.067627,764.743103,807.242615
81,0,-980.497498,684.533875,1046.693848,-1068.803467,834.476807,816.073059,-1120.077759,602.115601,801.140808,-903.736816,580.107422,812.077576,-865.055725,764.761292,807.255188
82,0,-980.488708,684.518616,1046.704712,-1068.793701,834.461304,816.081238,-1120.088257,602.082336,801.142517,-903.732605,580.085754,812.082947,-865.059937,764.76178,807.26416
83,0,-980.472534,684.508545,1046.712891,-1068.785767,834.435425,816.101013,-1120.064697,602.074463,801.14917,-903.695923,580.068604,812.073975,-865.068787,764.72998,807.253601
84,0,-980.465393,684.46698,1046.701416,-1068.786255,834.424805,816.104736,-1120.083496,602.046692,801.147339,-903.706787,580.054138,812.065613,-865.031738,764.698792,807.262512
85,0,-980.473389,684.422302,1046.702393,-1068.756226,834.397949,816.102905,-1120.062378,601.990112,801.167297,-903.688721,580.018799,812.072693,-865.050537,764.648621,807.25415
86,0,-980.442749,684.393066,1046.699707,-1068.756958,834.386292,816.104309,-1120.063721,601.965088,801.155823,-903.67572,579.977112,812.063843,-865.03064,764.611816,807.25293
87,0,-980.421387,684.348877,1046.692505,-1068.749268,834.366028,816.116272,-1120.046387,601.898376,801.193787,-903.66449,579.957642,812.0672,-865.015137,764.609558,807.267517
88,0,-980.418823,684.312134,1046.688232,-1068.733154,834.314941,816.123657,-1120.071167,601.84198,801.207214,-903.643372,579.926758,812.047852,-865.0047,764.570862,807.262207
89,0,-980.397156,684.262878,1046.701172,-1068.705566,834.289673,816.141235,-1120.058716,601.779602,801.206299,-903.629639,579.879578,812.052673,-864.988281,764.531372,807.271179
90,0,-980.373352,684.211487,1046.69104,-1068.702637,834.260986,816.144409,-1120.068115,601.69574,801.240295,-903.626343,579.833557,812.033875,-864.994019,764.483704,807.258179
91,0,-980.375793,684.169006,1046.691162,-1068.703613,834.226379,816.162415,-1120.069092,601.666687,801.263489,-903.627686,579.808533,812.026245,-864.984192,764.447998,807.253235
92,0,-980.360046,684.119995,1046.700195,-1068.710083,834.179199,816.172302,-1120.019653,601.660828,801.208923,-903.621399,579.751465,812.01416,-864.967896,764.426636,807.274719
93,0,-980.360596,684.082947,1046.69873,-1068.704224,834.131531,816.182007,-1120.036011,601.60614,801.205566,-903.617615,579.716064,812.003174,-864.951843,764.402466,807.268066
94,0,-980.353516,684.027771,1046.675781,-1068.69873,834.105713,816.182373,-1120.039185,601.582703,801.197388,-903.610901,579.684448,812.010742,-864.959717,764.359619,807.283875
95,0,-980.36792,683.973877,1046.678833,-1068.699463,834.078125,816.18512,-1120.030151,601.558044,801.199646,-903.625549,579.656677,812.006714,-864.960632,764.338867,807.280457
96,0,-980.368835,683.913391,1046.673096,-1068.699707,834.059387,816.17865,-1120.023926,601.540222,801.158936,-903.640625,579.631104,812.005798,-864.971802,764.295532,807.287292
97,0,-980.383667,683.88501,1046.675781,-1068.720459,834.007019,816.189392,-1120.046143,601.499878,801.177551,-903.62677,579.587524,811.998535,-864.973145,764.281738,807.288879
98,0,-980.393677,683.861267,1046.660522,-1068.718506,833.991882,816.204773,-1120.047607,601.503418,801.146118,-903.64856,579.558838,812.001343,-864.987549,764.253296,807.298096
99,0,-980.416687,683.828064,1046.67395,-1068.739136,833.965698,816.196777,-1120.061401,601.491638,801.138977,-903.659485,579.534424,811.987366,-865.002563,764.230286,807.302979
100,0,-980.440674,683.805603,1046.677246,-1068.752319,833.972839,816.199463,-1120.070679,601.475159,801.134155,-903.670776,579.538086,811.99823,-865.010864,764.210083,807.304443
101,0,-980.458557,683.814331,1046.677368,-1068.769531,833.956055,816.19043,-1120.128418,601.445374,801.165894,-903.701782,579.525085,811.984009,-865.023682,764.213501,807.297729
