,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
129,0,-692.642029,480.89032,952.158325,-845.606689,590.351807,733.110779,-818.557312,353.944611,718.372681,-606.934875,405.103851,709.764526,-631.61969,592.003479,704.979492
130,0,-692.599915,480.909271,952.151794,-845.572388,590.365967,733.104004,-818.530029,353.943451,718.387939,-606.909668,405.110809,709.758911,-631.582458,592.005798,704.981873
131,0,-692.550842,480.922791,952.139587,-845.543335,590.553101,733.201355,-818.487122,353.941132,718.391846,-606.867615,405.111908,709.754883,-631.543213,592.022827,704.962891
132,0,-692.515442,480.924835,952.138611,-845.482849,590.401001,733.096863,-818.463806,353.974152,718.363708,-606.82782,405.126862,709.7453,-631.505737,592.031006,704.959534
133,0,-692.460266,480.937927,952.107666,-845.469543,590.411194,733.068298,-818.414917,353.968567,718.338928,-606.767944,405.12796,709.72168,-631.458008,592.054016,704.92865
134,0,-692.425232,480.946167,952.098694,-845.42572,590.434631,733.067749,-818.364502,353.993835,718.332336,-606.742065,405.137695,709.691467,-631.428345,592.062988,704.900513
135,0,-692.372742,480.941345,952.088562,-845.359009,590.42627,733.065491,-818.363159,353.997375,718.324219,-606.699585,405.129883,709.683655,-631.366821,592.04895,704.917297
136,0,-692.315369,480.95108,952.075256,-845.325073,590.438354,733.04187,-818.336365,354.000732,718.321045,-606.653259,405.14032,709.665161,-631.301514,592.052429,704.880615
137,0,-692.292664,480.955627,952.057373,-845.264038,590.620605,733.141785,-818.313354,353.997437,718.332031,-606.626648,405.119385,709.65155,-631.20697,592.149841,704.977051
138,0,-692.230713,480.972229,952.042542,-845.2099,590.621338,733.121582,-818.23938,354.068115,718.268616,-606.577698,405.121155,709.650757,-631.200867,592.045288,704.858154
139,0,-692.1875,480.961182,952.024353,-845.175354,590.633789,733.09967,-818.223511,354.006348,718.309998,-606.549316,405.110046,709.631287,-631.140747,592.140869,704.948792
140,0,-692.153687,480.97702,952.006714,-845.171326,590.450256,733.007507,-818.204224,353.994629,718.31781,-606.507324,405.112396,709.614258,-631.22876,591.996094,704.786926
141,0,-692.093262,480.971375,951.986389,-845.094116,590.453674,732.984985,-817.838257,354.149017,718.026489,-606.453918,405.121979,709.604553,-631.140381,592.120483,704.914429
142,0,-692.049988,480.96283,951.968994,-845.082092,590.441345,732.966431,-817.775757,354.148438,718.035645,-606.414612,405.129944,709.569214,-631.1073,592.122681,704.893127
143,0,-692.006531,480.955292,951.982056,-845.056885,590.412109,732.967712,-817.962341,354.096375,718.15741,-606.368896,405.1362,709.570374,-631.115845,592.018188,704.73584
144,0,-691.970947,480.947662,951.938049,-845.038269,590.37323,732.951599,-817.926514,354.08548,718.12323,-606.313416,405.133575,709.536682,-631.032471,592.122009,704.861389
145,0,-691.923279,480.936035,951.946838,-845.00415,590.393494,732.955933,-817.889221,354.071686,718.119507,-606.274353,405.12207,709.52533,-631.054016,592.011597,704.728271
146,0,-691.888733,480.937225,951.915894,-844.960938,590.378723,732.940735,-817.850952,354.067963,718.094788,-606.223083,405.123138,709.507874,-630.965332,592.140259,704.838074
147,0,-691.861267,480.909393,951.900635,-844.952759,590.312866,732.902405,-817.799866,354.046356,718.095215,-606.209839,405.117828,709.508484,-630.928162,592.118835,704.827332
148,0,-691.818909,480.9104,951.867615,-844.941711,590.289673,732.884949,-817.791443,354.014862,718.077515,-606.163696,405.103027,709.471313,-630.905273,592.123962,704.822693
149,0,-691.785034,480.869812,951.866943,-844.884277,590.321655,732.893005,-817.763428,353.986084,718.083313,-606.123779,405.099701,709.467041,-630.872803,592.105225,704.787903
